bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,bit11,bit12,bit13,bit14,bit15,bit16,bit17,bit18,bit19,bit20,bit21,bit22,bit23,bit24,bit25,bit26,bit27,bit28,bit29,bit30,bit31,bit32,band
0.7074803037360303,0.48610543846465687,0.0,0.0,2.7561005834408463e-05,0.49457661565579475,0.7682377598311201,0.6508785868196094,0.438390795145044,0.2040517513774446,0.13778840659726851,0.07827511672847126,0.05090849211622226,0.04181820041379363,0.03993606364918949,0.039912307487309916,0.040395482981562224,0.040233381316550805,0.03927367258370027,0.02911284922150176,0.04020866541155098,0.029302115460824556,0.040779010908980964,0.04015645480621976,0.029091039448321716,0.028905421981069483,0.02948074184787448,0.02967507879359012,0.0394151692294229,0.028954893997590877,0.04036570560022615,0.029657378336627474,18
0.7075115464280515,0.486265995095029,0.0,0.0,0.0,0.4937732953073191,0.7677414583215058,0.6513963602309972,0.4387349631883692,0.2066807184328622,0.1388662586326921,0.07902229517080306,0.0504321359086976,0.04182991811162582,0.04017688895010946,0.040488367569367884,0.04058183003478912,0.04031556552961268,0.040449838770134465,0.029049759940827067,0.040257907536010315,0.029286198148901512,0.039742276390103436,0.0403902744016362,0.02951665505824622,0.029380617488865026,0.029073412983005014,0.029227667595937618,0.04009916352939844,0.02951589688776503,0.03979031371565649,0.029339466091267495,19
0.7080293210179757,0.48573388089044184,0.0,0.0,0.0,0.4939974306803199,0.767200004053425,0.6504535993407894,0.4389769600656982,0.20415104853938598,0.13812610077541157,0.07819678999698364,0.05117944425500663,0.042676044429033756,0.040684480211141315,0.04097991293532499,0.04048172967079407,0.04082177642138083,0.0409258378643307,0.029212279611273526,0.04037751801518619,0.02835561003293061,0.04066103771646977,0.03994656088655544,0.02956550505093583,0.029538336377118043,0.029224881224915494,0.029271115099383255,0.040803991929267626,0.02892087379709006,0.04092401498999422,0.030091147422865474,20
0.7076775215599536,0.48595647003829884,0.0,0.0,0.0,0.49397705782211354,0.7679422211364333,0.6543610264284824,0.44225303719932346,0.2048406140841784,0.14050412243121468,0.07893368998757685,0.0502404420494817,0.04200258458343171,0.04044264196031018,0.04036505483935108,0.04006317483238919,0.040811504208898786,0.03989634292252137,0.028396655931608585,0.04001319863937951,0.02908664882754026,0.04055371846076837,0.04019311452753401,0.0292252379704947,0.02954294390254761,0.02854940354134702,0.029359344905809142,0.041144154480402706,0.029566229294561628,0.039793635570402705,0.02939632434435327,21
0.7080443210504154,0.4860654162817808,0.0,0.0,2.7561005834408463e-05,0.4930443892131009,0.7656072316568957,0.650816049625189,0.44089130569915214,0.20470880394984572,0.1410279898754682,0.0784134177012634,0.05039900166894327,0.041530880898734565,0.040610791625363615,0.040389461731159516,0.039992017120188614,0.04079885181305229,0.04060982068800235,0.029802245948527595,0.040788842552666106,0.029677910314878455,0.039940798236587575,0.04066112623378142,0.028874918256420315,0.02925555630365365,0.028986888423797763,0.028785108845939777,0.04025526161969741,0.02865283889977755,0.04059081126380449,0.029977297197762057,22
0.7075556480446006,0.4862589537138118,0.0,0.0,0.0,0.4927104791866839,0.7642409201025457,0.6505607383233069,0.4380332060510224,0.20430301722913546,0.13827793404296243,0.07897102472569811,0.05103690280800817,0.042141250121022794,0.04114572651601917,0.04125909947054188,0.04031918101621193,0.04018090795492445,0.04038615415002965,0.02946753302224144,0.04029454460501706,0.02901427166926746,0.03961132201988594,0.03967179523997022,0.029754695584578793,0.028860400144990722,0.029702797172934062,0.029693511840390666,0.04036268821867781,0.029577991205466433,0.04150073151593089,0.029813952087289194,23
0.7078551578173415,0.48617104019356794,0.0,0.0,0.0,0.4932473644665204,0.7642534878287104,0.6487367121754579,0.4360547037747076,0.20192725610793977,0.13876874305754106,0.07723037095047634,0.050339219370827366,0.042044346052415006,0.04074100577415196,0.0407243223214597,0.040867509042220494,0.04055694524398413,0.040496465610566634,0.028547194301447854,0.04003706215401992,0.028497625589249228,0.04050516725355421,0.040894941987559566,0.028516423695168908,0.029861320757629702,0.02946024695586608,0.028919529316576563,0.04079779186014162,0.028914926555102746,0.04011716971147123,0.028611218942350747,24
0.7076968648142389,0.4862062441062309,0.0,0.0,2.591095192579118e-05,0.49279113796218893,0.7646861597326189,0.6496454815159168,0.43823520817285444,0.20183895908431268,0.13764112371472356,0.07856743964507386,0.05191109121292773,0.04123862808053853,0.040278118644874635,0.040282020140658695,0.04041784056210405,0.03978776499638506,0.04000524244790268,0.0296481564859531,0.040360661809765976,0.029877294419993268,0.04031992704628119,0.04024313491934478,0.029556349138126936,0.02929422405928857,0.028961587572824094,0.030098399070801557,0.04051859483958516,0.029414116958790433,0.039817774844678265,0.029709089607424792,25
0.7087922620603873,0.4867920383730304,0.0,0.0,2.7561005834408463e-05,0.49231008864587317,0.7631595290424641,0.6497030580510799,0.43919355550362754,0.2028909324065153,0.13845768175049183,0.07778997158937571,0.0508642430392449,0.04131283729068547,0.04004119134096854,0.03977428547307867,0.040739848532284885,0.04082899538311849,0.03990430506568208,0.028403263407238283,0.04034118882660976,0.02882115180484318,0.039807705857733695,0.040239009458120485,0.029286375342014198,0.029063812194465594,0.028813097535102805,0.030262161392007412,0.04071946578793779,0.028905210217519205,0.03957948779738604,0.029713635705485218,26
0.7094981441897608,0.4862929844575225,0.0,0.0,0.0,0.49241203863341,0.7640328812283762,0.6492015267465064,0.437944515586597,0.20127301742456247,0.13821190626384053,0.0795823113338122,0.05030436716926435,0.04093480183671919,0.040722686663149224,0.040498959445666914,0.04018970978028897,0.039644485146351494,0.0398167395819972,0.0289793776687112,0.04056603343825658,0.02924677993516873,0.04040835725718685,0.03980465236062219,0.029199079840897396,0.02932501322911736,0.02879340378483606,0.029579076193793623,0.040326706238080226,0.02906254054620796,0.0405944329532987,0.029000133131151202,27
0.7091516215836602,0.4860220488970166,0.0,0.0,2.3996433021041176e-05,0.49248470034356917,0.7646820595671702,0.6500383751276334,0.4397262865287092,0.20328339325688732,0.13931929387938846,0.07945470835273433,0.050618929479710736,0.041364753630952406,0.04023999167318225,0.04075274469137904,0.04102050381789793,0.03976806156672708,0.04089717231860053,0.029220937215544505,0.04037194127663672,0.028907470554652256,0.040318766877167296,0.040359216796312054,0.0293804191357926,0.02965042942343492,0.029826592196596648,0.028656947557010884,0.04000243468088625,0.029487954374137818,0.04089273594012702,0.02944203281425998,28
0.7097235934548107,0.4860074196871613,0.0,0.0,0.0,0.492981479976262,0.764743462096472,0.6502135669008673,0.4377166900992983,0.2027951592601363,0.1386664602752611,0.07831574765610695,0.05204664761573744,0.04216905269314773,0.04102400540826389,0.04029998484883652,0.04082514316608713,0.04000196044657193,0.040679553432074786,0.030239563776090102,0.040348641548721115,0.02959316366139994,0.04023093251245064,0.04031161067413425,0.029731023226595772,0.029115022765221016,0.030071451392448004,0.02994591167712206,0.040645360989068076,0.02909611280006673,0.0407171486625091,0.02997804067402127,29
0.7098157183083329,0.4861756020163624,0.0,0.0,0.0,0.4924378462574801,0.7642995812066175,0.649669602901856,0.43769755883187433,0.20190773345722496,0.1386569796684083,0.07847845325020543,0.05099361953541348,0.041574775269071856,0.041109065013565774,0.04091464799491366,0.041543863368790075,0.04135596995611983,0.03995714533676275,0.029369180790733147,0.03957876503376667,0.030166374973382433,0.0408446933898542,0.04032854095875951,0.030382906509053828,0.02949576229180625,0.02928015558041603,0.029379082117886975,0.039948904245711445,0.028576406568044974,0.04087972793857417,0.02940663948323262,30
0.7107328796322552,0.48614991687213577,0.0,0.0,0.0,0.49255899736914094,0.7652434613702155,0.650431148975877,0.43973602587047855,0.20363905265516047,0.13884563970086883,0.0798913556076265,0.05212207622062888,0.042322985467016974,0.041736315784435485,0.04025182332617958,0.04077981616814775,0.04151388142403022,0.04002485053927825,0.02869372890891748,0.04074582596910989,0.02905309324973838,0.04095895453484779,0.041166143567314385,0.030009568236218715,0.029289662490653935,0.029759124561380516,0.02950534453344225,0.04066936009610286,0.02962459591467773,0.0406437392069155,0.029287094642586744,31
0.7106870530734316,0.4859169622373121,0.0,0.0,0.0,0.4923642915427557,0.7666121512987202,0.6521332203474388,0.43916162387388824,0.20316614529497884,0.1393719950199568,0.07866962606444798,0.051161192448218255,0.04260394788488322,0.04116947881028504,0.03968110804282958,0.040431012802419335,0.04149061649233307,0.04061171354993976,0.029009256560108103,0.04116668553838954,0.029431954762349975,0.04071354524415273,0.04006697626266581,0.02986444426494642,0.030345113128383543,0.02921908861744764,0.029381866007560015,0.0422085027940868,0.029947906759895667,0.04053926827659688,0.02883039207563002,32
0.7115213877499824,0.48615472190613646,0.0,0.0,0.0,0.49271656088338117,0.7665228072582924,0.6534915222710225,0.4410179925314808,0.20465022277768016,0.14012870970066466,0.07920287961864014,0.05085357988210788,0.0428601006701702,0.04134365932014004,0.040886649525533614,0.041497657861337564,0.04122575061464517,0.040890151691139076,0.029775341138768632,0.04107951848612946,0.029960883397035742,0.040655301749963416,0.04112626554329256,0.02903023380785826,0.029197391688468608,0.02989765335793072,0.029234354034121182,0.04006214116550929,0.029778537443978275,0.03994278517053842,0.02929527605406884,33
0.7121446675615266,0.4863786461575196,0.0,0.0,2.856047624799942e-05,0.49373152079932814,0.7680261931904878,0.653878078085954,0.44209109329969903,0.2055152862804109,0.1404187752101113,0.07989625224178494,0.05138794520164652,0.04282365199347912,0.04125584990619909,0.041516883411485836,0.041425869430558496,0.040076667529528286,0.040858249839195185,0.02920712054978534,0.0416895245769159,0.030478866305755522,0.040836147244825274,0.040685108504466334,0.029657031567858164,0.029153713655593452,0.02916801052811412,0.029282871021752678,0.040190249756931605,0.03015945162130445,0.041115073930693594,0.03010210917978886,34
0.7128132372705511,0.4863692988538435,0.0,0.0,0.0,0.4932700373578407,0.7672623969410968,0.6541461092384184,0.4414463245552602,0.2052160910413243,0.14166897828227648,0.08025624546075945,0.052133770062316974,0.04310403622245149,0.040303313153394214,0.04125904634860533,0.041681079649126616,0.04106997158039373,0.04124940436555596,0.030291008475447752,0.04035960861144804,0.029449098782905737,0.041182351470687925,0.04092231241425822,0.02983750889300947,0.02967025033023054,0.029467830267431,0.02907964826272382,0.0410639215821686,0.029218327336508667,0.04135780865827778,0.029021788993802075,35
0.7139382553742663,0.48621215924597644,0.0,0.0,0.0,0.494086326147383,0.7677163183028822,0.653766527405944,0.43933685428586383,0.2044546198499406,0.14221061759792022,0.08013702484349507,0.05198287284044155,0.04250984574801048,0.041009678367535364,0.04049278006573841,0.04090070998046406,0.04014300033889545,0.04033106167813952,0.029993323675204586,0.04149162117563487,0.029464471500827944,0.040699927405093345,0.040969437257040234,0.029489915615587853,0.029248429127751004,0.029657117341986564,0.0295877428654002,0.04160489089165455,0.02944887811435578,0.04116310851578449,0.03022848420043291,36
0.7142309383207995,0.48609891997158705,0.0,0.0,0.0,0.49469203189902183,0.7668792724762574,0.6547615547831341,0.4402803787989489,0.20461870078850272,0.14203183060277677,0.08089216634829491,0.051777835187502494,0.04304405003737511,0.04064470343197128,0.041488225181019606,0.04053930837325632,0.04082226113650684,0.04063478461176724,0.02919961252147297,0.04148622542439728,0.030296689838371655,0.041366525835774264,0.04078278034477463,0.029725614796848106,0.029159560236227747,0.029515922358386654,0.029550725515839666,0.04151275377555783,0.029680732929756138,0.040863482365884815,0.029500777684836513,37
0.714783006957015,0.4867237072772913,0.0,0.0,0.0,0.4949852776910242,0.7675166144614872,0.6543247880121535,0.4396384719261415,0.2026640412707823,0.1397078674464196,0.07830136987984301,0.05162954007265464,0.042425346858580265,0.04084399123402437,0.04089242506491079,0.040479594593406755,0.04053249256747513,0.04096625424235891,0.029582733563200948,0.041858676750772615,0.02967058751011577,0.04110141363902822,0.04112190908201262,0.02994156089722923,0.030036908573121298,0.030123615454808815,0.030344427116328985,0.04086161909842037,0.029424055572276064,0.04133381650687502,0.03102467197589766,38
0.7140067934028926,0.48603771118863814,0.0,0.0,0.0,0.49589923007844605,0.7666334682590474,0.6552372991608761,0.4403301712242219,0.20168170619688947,0.1413319764300346,0.08038748380782873,0.05049138015081033,0.043036772449331,0.04060396028466413,0.04047109591680852,0.04080282435247618,0.041606484079811656,0.04152062822341245,0.03000310982588568,0.040618985143418704,0.029783134350724817,0.0406750803625098,0.041022822308678535,0.029643287510269282,0.029362470908929926,0.028937107201119174,0.029809080759668496,0.042214484962865485,0.02914946148825735,0.04094717396372914,0.029921170230994495,39
0.712988352433619,0.4863341019221776,0.0,0.0,0.0,0.4955286249419721,0.7666136648623812,0.6525565788503724,0.44075871056741917,0.20134445927289651,0.14011801490781076,0.07973488621214554,0.05091907080916536,0.04251471240421313,0.041297782764822766,0.041484258501276475,0.0414644808304305,0.04154638235921801,0.041045191904020104,0.030217229459580386,0.040032036820555957,0.029470108970661362,0.041135899654236065,0.04127761307593712,0.02924995003979476,0.029727313667033194,0.029306449764569725,0.03055455051801593,0.040742206765648915,0.0292237146202703,0.04060938389146902,0.02944726621301047,40
0.714084924922443,0.4860999887317144,0.0,0.0,0.0,0.4963445771084956,0.768646844020452,0.6550249011709175,0.4421735225036843,0.20307049204696134,0.1414982560403118,0.07987608620991517,0.051707848193725515,0.041955075510844236,0.04151173230625646,0.04082647218286823,0.04151526968846107,0.0412430538235277,0.040813359948566844,0.029499098960074688,0.0413186967391387,0.030181835018934376,0.04064312994347265,0.0409911957099645,0.030150442278050468,0.029326194968049345,0.02996509930874395,0.029218315356217925,0.04120204506645949,0.02958519722534322,0.04060791003154649,0.029348399117227166,41
0.7139496519732483,0.4862484861236041,0.0,0.0,0.0,0.496003120120879,0.7697647345741431,0.655940655993959,0.44199360084278805,0.20126064274721042,0.1416675662383749,0.07974558555955627,0.051728501777731424,0.04137056973535933,0.040639740866322764,0.04096533381547006,0.04084943493794942,0.04110694754241042,0.04114989587032282,0.029173856414392667,0.040781057034903735,0.02984952067109652,0.04059661285987243,0.041416562735965744,0.02918775163091068,0.029518462351257244,0.029645737225521412,0.030103517897386516,0.040702061186449943,0.02960751724096756,0.041138900758435806,0.030165145932856737,42
0.7135833995052964,0.4860767454186943,0.0,0.0,0.0,0.49620651776154107,0.7676597351351376,0.6523958505817532,0.44001585763775053,0.20284411687823176,0.14131955300448482,0.07889109245827175,0.050674963653472425,0.042561384281869445,0.04121757218452338,0.041741635535025114,0.041780702157637975,0.041676338257488225,0.041634225550653756,0.029605020402638658,0.04102334973607218,0.029166912255609592,0.040391602138209984,0.040713182413189455,0.030352700208291235,0.03017671789425939,0.029979979678264504,0.02989009806596508,0.041923241454539156,0.02969538437841887,0.040684459407582654,0.02977698868112778,43
0.7146001540709174,0.48639291869877754,0.0,0.0,0.0,0.4966544356708628,0.7663217320898926,0.6526832330955816,0.4409492329147106,0.20250503258713215,0.13891658037183183,0.07799251484696096,0.05086101816869129,0.042536002873224885,0.04164533330396314,0.04164585768762882,0.041208299017187824,0.04069272958738555,0.04134505694925696,0.029507857675764252,0.04173344075503197,0.029326101271708073,0.04169857405971245,0.041795523840103044,0.029682685155485344,0.029711797082801465,0.030410988647498437,0.029411751760908975,0.041072578959486634,0.029459501261387373,0.04135661488209863,0.02941120661005442,44
0.7142991472745036,0.4862315558525376,0.0,0.0,0.0,0.49670866877422604,0.768912434280016,0.653130225573985,0.44214243549763454,0.20476805844351717,0.14064640775556253,0.07892087167171417,0.05138491525921227,0.04251135251367208,0.04097867237992689,0.040968851162963914,0.04041867767613246,0.04104135399823263,0.04099265994131067,0.030400828391299928,0.04116369038732,0.030004232471070362,0.04152347908612794,0.04140761728746472,0.029967538487183774,0.02925909844604186,0.029358566664447396,0.030240182576510385,0.04153871567518947,0.029752273409112958,0.041306037896203227,0.029578266355903677,45
0.7143321439042999,0.4867293657272665,0.0,0.0,0.0,0.4972472039478303,0.7694111826060738,0.6535713493675367,0.4435364224187412,0.20370169200409802,0.14015995573674897,0.07898819335743024,0.05127852545450939,0.042867238723514695,0.04042937957057517,0.04056682033002564,0.040656601844889076,0.04162103437215352,0.04224274289886725,0.02920392890872196,0.04125743158015726,0.02972308669361232,0.04155065342968439,0.0409125167163603,0.03010708771881183,0.029812297911282027,0.029737952570123124,0.029813790578332906,0.04195554610461122,0.02891932091516326,0.04176192045556952,0.02923824384893353,46
0.715093567435528,0.4865218419813392,0.0,0.0,0.0,0.4970519193645948,0.7700455174846382,0.6542764044010724,0.4436464397761729,0.20359966146468678,0.13998250823439426,0.0787796272678394,0.050861312166059366,0.043230985647136295,0.041360639271926736,0.0413483598632174,0.04126458978384209,0.041880400556237055,0.04080146818695081,0.030849416386727724,0.04109597749466405,0.03060515939894962,0.042020257447604036,0.04165131397663077,0.029703085492240267,0.02934225496992083,0.029447383092105716,0.029876033460234576,0.040528441383591386,0.0306234287216562,0.04176593531461527,0.02930984310764595,47
0.71512089124162,0.48674580795820593,0.0,0.0,0.0,0.496541208748594,0.7709163611464181,0.655413690993535,0.44541560968782895,0.20505256127527366,0.14193234259790294,0.07874312814393325,0.05083758282085155,0.04318873956832899,0.041091104549065706,0.04100479764515897,0.041374322290872484,0.04117491844485868,0.04029993332725496,0.02976269268506071,0.04096943722558892,0.030141398666420918,0.0405514072350972,0.04071702423340441,0.029544094674367208,0.028937933531417114,0.029362811140107595,0.029768067318531412,0.04113863995748615,0.030445015038721938,0.041420193617706935,0.02933052062135848,48
